cnt,pdate,title,description,org_link,link
806,2024-01-03 13:56:00,"따뜻해지는 지구… 美 오대호, 얼음 면적 50년 만에 최저치",발표한 <b>데이터</b>를 바탕으로 이 같이 전했다. GELRL에 따르면 새해 첫날 오대호의 0.35%만이 얼음 아래에... 제임스 케슬러 GELRL 물리 <b>과학자</b>는 &quot;측정된 최저치는 한 달 동안의 최저치만큼 통계적으로 유의미하지 않다&quot;고... ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=500179,https://www.digitaltoday.co.kr/news/articleView.html?idxno=500179
807,2024-01-03 13:24:00,"[전문가 기고] 한국벤처혁신학회 정상희 박사, 생성형 AI시대 살아남기 전략","딥러닝 용어는 저명한 컴퓨터 <b>과학자</b>이자 인공지능 분야의 선구자인 제프리 힌튼(Geoffrey Hinton, 2006)이... 두번째로 인간은 시각, 청각, 촉각, 후각, 미각의 5감을 통해 다양한 형태의 <b>데이터</b>를 동시에 처리한다.... ",https://www.getnews.co.kr/news/articleView.html?idxno=655558,https://www.getnews.co.kr/news/articleView.html?idxno=655558
808,2024-01-03 13:20:00,"중국, 지상 최대 `우주 기상 관측망` 구축…`자오선 프로젝트` 1차 완료",자오선 프로젝트를 지휘한 왕츠 국가우주과학센터 국장은 CCTV에 &quot;자오선 프로젝트의 성취로 <b>과학자</b>들은... 위한 <b>데이터</b>를 지원할 수 있다&quot;고 덧붙였다. 중국 자오선 프로젝트는 10여년 전 중국과학원이 구상한 '국제... ,https://www.dt.co.kr/contents.html?article_no=2024010302109954058001&ref=naver,https://n.news.naver.com/mnews/article/029/0002847162?sid=104
809,2024-01-03 12:43:00,"중국, 대륙 동서남북 잇는 지상 최대 '우주 기상 관측망' 구축",자오선 프로젝트를 지휘한 왕츠 국가우주과학센터 국장은 CCTV에 &quot;자오선 프로젝트의 성취로 <b>과학자</b>들은... 위한 <b>데이터</b>를 지원할 수 있다&quot;고 덧붙였다. 중국 자오선 프로젝트는 10여년 전 중국과학원이 구상한 '국제... ,https://www.yna.co.kr/view/AKR20240103079500074?input=1195m,https://n.news.naver.com/mnews/article/001/0014423322?sid=104
810,2024-01-03 12:34:00,"올해 미 대선, 여론조사도 심판대 오른다",이를 위해 여론조사업체들은 유권자 등록 <b>데이터</b> 활용부터 응답자의 의도 파악 등 다양한 도구를 동원한다.... 영국 온라인 여론조사업체 유고브의 수석<b>과학자</b> 더그 리버스는 &quot;온라인 여론조사 응답률은 전화 설문조사... ,http://www.naeil.com/news_view/?id_art=484760,http://www.naeil.com/news_view/?id_art=484760
811,2024-01-03 10:56:00,"&quot;저 따개비가 다 화산?&quot;…나사, 목성 위성 '이오' 근접 사진 공개",주노 임무 조사관이자 사우스웨스트연구소(SwRI) <b>과학자</b> 스콧 볼턴도 &quot;이번 비행에서 얻은 <b>데이터</b>와 이전 관측 <b>데이터</b>를 결합해 이오 화산이 어떻게 변하는지 연구하겠다&quot;고 밝혔다. 그는 &quot;그들(이오 화산들)이 얼마나... ,http://www.newsis.com/view/?id=NISX20240103_0002579366&cID=13003&pID=13100,https://n.news.naver.com/mnews/article/003/0012299029?sid=103
812,2024-01-03 09:50:00,"주노, 화산 위성 ‘이오’ 근접 사진 찍었다 [우주로 간다]",(사진=NASA) 이번 근접 비행을 통해 NASA는 이오의 화산 활동에 대한 새로운 <b>데이터</b>를 확보할 예정이다. 주노 임무 조사관이자 사우스웨스트 연구소(SwRI) <b>과학자</b>인 스콧 볼튼(Scott Bolton)은 이번 비행에 앞서... ,https://zdnet.co.kr/view/?no=20240103093054,https://n.news.naver.com/mnews/article/092/0002316840?sid=105
813,2024-01-03 09:02:00,프랑스 ‘라 리스트 2024’ 올해의 신인 수상 손종원 셰프,"일단 빅<b>데이터</b>를 기반으로 하는 ‘라 리스트’에 라망 시크레는 3회 연속, 이타닉 가든은 2회 연속 선정됐다.... 집안에 공대 쪽, <b>과학자</b> 이런 분들이 많으세요. 그런 분위기에서 자라왔으니까 저도 장래 희망이... ",https://woman.donga.com/3/all/12/4643443/1,https://woman.donga.com/3/all/12/4643443/1
814,2024-01-03 08:08:00,[김용삼 칼럼] 인류가 경험하게 될 가까운 미래,"AI로 인해 창출될 새 직업군으로는 <b>데이터 과학자</b>, AI 및 머신 러닝 전문가, 디지털 혁신 전문가를 꼽는다. 반면 텔레마케터, 컴퓨터 입력 요원, 법률비서, 경리, 회계 관리사, 은행원 등은 사라질 위험이 큰 직업군으로... ",http://www.pennmike.com/news/articleView.html?idxno=74657,http://www.pennmike.com/news/articleView.html?idxno=74657
815,2024-01-03 08:05:00,&quot;올해 여기 뜬다&quot; 美 시장조사기관이 꼽은 K-스타트업 2곳 어디,런웨이는 지난 7월 엔비디아·휴렛패커드(HPE) 등 40여개의 글로벌 머신러닝 솔루션 사업자와 4만여명의 <b>데이터 과학자</b> 및 AI 전문가들이 참여한 'AIIA(AI Infrastructure Alliance)' 평가에서 글로벌 빅테크들을 제치고... ,http://news.mt.co.kr/mtview.php?no=2024010218060819063,https://n.news.naver.com/mnews/article/008/0004981275?sid=101
816,2024-01-03 08:02:00,갑진년 '빅5병원' 주목하는 분야는? 필수의료·의사<b>과학자</b>·미래의료,"푸른 용의 해, 2024년 갑진년을 맞이한 빅5 병원이 필수의료 정책에 대비하고 의사<b>과학자</b> 육성에 박차를... 박 병원장은 &quot;글로벌 탑티어 병원들과의 연구 협력을 활성화할 것이며 빅<b>데이터</b>·AI 연구 플랫폼의 임상 활용을... ",https://www.medigatenews.com/news/2599277061,https://www.medigatenews.com/news/2599277061
817,2024-01-03 07:36:00,"의료개혁 대비하는 빅5 병원, &quot;협업·혁신&quot; 한 목소리","서울대병원과 세브란스병원, 서울성모병원은 의사<b>과학자</b> 육성에 나서기로 했으며 서울아산병원은 중입자... 이를 위해 글로벌 탑티어 병원들과의 연구 협력을 활성화 할 것이며 빅<b>데이터</b>·AI 연구 플랫폼의 임상 활용을... ",http://www.medicopharma.co.kr/news/articleView.html?idxno=61517,http://www.medicopharma.co.kr/news/articleView.html?idxno=61517
818,2024-01-03 06:08:00,"갑진년 새해, 상급종합병원 화두는 '연구 강화'","구체적으로 연구중심병원으로 도약하고자 의사<b>과학자</b>를 육성하겠다는 목표와 함께 기초 및 임상의 융복합... 삼성서울병원 박승우 병원장은 &quot;세계적인 병원들과의 연구 협력을 활성화하고, 빅<b>데이터</b>·AI 연구 플랫폼의... ",http://www.monews.co.kr/news/articleView.html?idxno=328996,http://www.monews.co.kr/news/articleView.html?idxno=328996
819,2024-01-03 06:02:00,'글로벌-소통-ESG' 강조한 병원장들...&quot;보건의료 혁신 도모한다&quot;,병원장들은 2일 발표한 신년 메시지를 통해 '의사<b>과학자</b> 양성'을 통해 미래를 선도하는 글로벌 병원으로의... 삼성서울병원 박승우 병원장은  “글로벌 탑티어 병원들과의 연구 협력을 활성화 할 것이며 빅<b>데이터</b>·AI 연구... ,http://www.yakup.com/news/index.html?mode=view&cat=13&nid=289086,http://www.yakup.com/news/index.html?mode=view&cat=13&nid=289086
820,2024-01-03 06:02:00,"&quot;대학병원, 협업·혁신 통해 도약 나선다&quot;",더불어 이들은 미래의학을 선도하기 위해 의료 빅<b>데이터</b>·AI 등 디지털헬스케어 연구를 강화해 나간다는... 또한 정부의 필수의료 혁신전략에 맞는 인력과 의사<b>과학자</b> 등 우수한 의료인력을 육성하겠다는 것이... ,http://www.bosa.co.kr/news/articleView.html?idxno=2213909,http://www.bosa.co.kr/news/articleView.html?idxno=2213909
821,2024-01-03 05:00:00,부산에 엄지손톱만 한 우박…金과일 만든 '미친 날씨' 더 온다,중앙일보가 기상청이 전국 관측을 시작한 1973년부터 지난해까지 51년 동안 전국 62개 지점의 기온 <b>데이터</b>를... 줄어든 생산량에 과일 금값 됐다 기후<b>과학자</b>들은 최근 온난화보다 기온의 변동성에 주목하고 있다. 온난화가... ,https://www.joongang.co.kr/article/25219335,https://n.news.naver.com/mnews/article/025/0003332689?sid=103
822,2024-01-02 20:50:00,"북극해, 주변 강들 탄소 배출 더 이상 흡수 못해 포화상태",연간 최대 1억 8천만 톤의 탄소를 흡수… 이제 그 능력 잃어 올해 초 발표된 이 연구는 <b>과학자</b>들이 첨단... 그러나 제한된 <b>데이터</b>로 인해 이러한 인식에 대해서는 상당한 불확실성이 있었다. <b>데이터</b>의 확실성을 기하기... ,https://www.newsquest.co.kr/news/articleView.html?idxno=215928,https://www.newsquest.co.kr/news/articleView.html?idxno=215928
823,2024-01-02 19:06:00,[신년특집] 지속가능한 농업의 미래를 준비하라 (2) R&amp;D로 준비하라,"58도라고 예측, <b>과학자</b>들이 기후변화로 인한 재앙을 피할 수 있는 마지노선으로 설정한 '산업화 이전보다... 정보통신기술(ICT), 빅<b>데이터</b>, 인공지능(AI) 등 첨단기술이 기존 산업과 융합되는 '4차 산업혁명'이... ",http://www.aflnews.co.kr/news/articleView.html?idxno=262355,http://www.aflnews.co.kr/news/articleView.html?idxno=262355
824,2024-01-02 18:58:00,[시론담론] 시민<b>과학자</b>들의 역할과 기대,"따라서 시민<b>과학자</b>들은 정책결정자들이 관심을 갖지 않거나 우선순위가 낮은 환경문제에 대해 시민들이 직접 <b>데이터</b>를 모아서 관심을 환기시키고 지역 자연자원, 환경에 의해 직접적인 영향을 받는 주민들이 지역적... ",http://www.jemin.com/news/articleView.html?idxno=765790,http://www.jemin.com/news/articleView.html?idxno=765790
825,2024-01-02 17:58:00,[르포] 디지털 트윈 공간에 떠오르는 '인공태양',"이에 전 세계 <b>과학자</b>들은 지상에서 안전한 핵융합을 일으킬 수 있는 인공태양인 '핵융합로' 개발에... 핵융합연은 고성능 그래픽 기술로 구현된 KSTAR 장치에 3차원 형상 정보에 운전, 실험, 시뮬레이션 <b>데이터</b>를... ",http://www.sisaweek.com/news/articleView.html?idxno=210866,http://www.sisaweek.com/news/articleView.html?idxno=210866
826,2024-01-02 17:40:00,결국 AI?…기후 문제 해결사로 지목된 인공지능에 커지는 희망과 우려,1일(이하 현지시간) 전기차 전문매체 클린테크니카는 미국 국립환경정보센터(NCEI) <b>데이터</b>를 바탕으로 이... 이에 기후 <b>과학자</b>들이 더욱 정확하고 정밀한 시스템을 만드는 데 도움이 되는 머신 러닝 및 기타 생성형 AI... ,https://www.digitaltoday.co.kr/news/articleView.html?idxno=500052,https://www.digitaltoday.co.kr/news/articleView.html?idxno=500052
827,2024-01-02 17:18:00,이강덕 시장 &quot;포스텍 의대 설립은 지방소멸 막는 표본&quot;,의사 <b>과학자</b>를 양성을 통해 국가 바이오산업 발전에 기여할 것&quot;이라고 강조했다. 그러면서 &quot;이를 위해... 지난해 블루밸리 산단 내 1조 5000억 원 규모의 글로벌 <b>데이터</b>캠퍼스 조성과 올해 경북형 디지털 혁신 거점 지정을... ,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2151463,http://www.kyongbuk.co.kr/news/articleView.html?idxno=2151463
828,2024-01-02 17:07:00,"윤동섭 연세대학교 의무부총장 겸 의료원장, 신년사 &quot;2024년 미래를 현실로 만...",이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,http://www.thefirstmedia.net/news/articleView.html?idxno=135644,http://www.thefirstmedia.net/news/articleView.html?idxno=135644
829,2024-01-02 17:02:00,"카오스재단, 제31회 과학콘서트 '서울대 자연과학 공개강연' 성료","강연은 총 네 세션으로 진행됐으며, 첫 번째 세션은 통계학과 박건웅 교수가 '세상을 바꾼 <b>데이터</b>와 인공지능... 온라인으로는 유튜브 채널 '카오스 사이언스'를 통해 기초과학의 중요성을 알리고 <b>과학자</b> 인터뷰, 실험실 및... ",https://www.lecturernews.com/news/articleView.html?idxno=143619,https://www.lecturernews.com/news/articleView.html?idxno=143619
830,2024-01-02 17:02:00,[남도일보 신건호의 서치라이트]&quot;응답하라&quot; AI는 4월 총선에서 어떤 후보를 선...,"수많은 경우의 수, <b>데이터</b>를 가지고 판단하는 인공지능의 변신은 상상을 초월할 것이라는 게 학자들의... <b>과학자</b>들은 챗GPT가 해내지 못하는 일은 단지 시간문제라고 한다. 하지만 서울대 김난도 교수는 '트렌드 코리아... ",http://www.namdonews.com/news/articleView.html?idxno=753337,http://www.namdonews.com/news/articleView.html?idxno=753337
831,2024-01-02 16:20:00,[신년사] &quot;연세의료원의 발전과 학교 전체의 도약 위해 노력할 것&quot;,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,http://www.doctorstimes.com/news/articleView.html?idxno=225475,http://www.doctorstimes.com/news/articleView.html?idxno=225475
832,2024-01-02 16:02:00,[2024 신년기획]AI와 전문가가 평가한 한국 AI 경쟁력 -“우수인재 양성해 산...,"최고AI<b>과학자</b>(CSAI) - 장병탁 서울대 AI연구원장 - 전민용 블루닷 대표 - 차정훈 KAIST홀딩스 대표 - 하정우... 배 소장은 “기업들은 적극적으로 AI 인프라·<b>데이터</b>·인재에 투자해 R&amp;D 환경을 만들고 있고, 학교도 우수한... ",https://www.etnews.com/20231228000134,https://n.news.naver.com/mnews/article/030/0003170220?sid=101
833,2024-01-02 15:22:00,[인터뷰] '시 쓰는 IT대표' 조풍연 메타빌드 대표 &quot;고요와 변화를 추구합니다...,사람과 사람의 마음 연결도 될 수 있고 또 기술 연결도 될 수 있고 <b>데이터</b> 연결도 될 수 있고 감정 연결도 될... 미국의 컴퓨터 <b>과학자</b>이자 미래학자인 레이 커즈와일은 컴퓨터(AI)가 인간 수준의 지능을 갖는 순간 인간과... ,http://www.metroseoul.co.kr/article/20240102500448,http://www.metroseoul.co.kr/article/20240102500448
834,2024-01-02 15:03:00,"인도, 천체 연구용 인공위성 발사 성공…미국 이어 세계 두 번째",ISRO “X선 편광 정도와 각도 <b>데이터</b> 수집 예정” 인도가 새해 첫날 블랙홀과 같은 천체를 연구하기 위한... 나렌드라 모디 인도 총리는 소셜미디어 엑스(X·옛 트위터)를 통해 “2024년 새해를 우리 <b>과학자</b>들 덕분에... ,https://biz.chosun.com/science-chosun/science/2024/01/02/6WJCWUSWIZDUJPXFPRIELY4TDI/?utm_source=naver&utm_medium=original&utm_campaign=biz,https://n.news.naver.com/mnews/article/366/0000959188?sid=105
835,2024-01-02 15:00:00,빅5 병원장 &quot;협업‧혁신으로 의료환경 격변 극복&quot;,의사<b>과학자</b> 양성 ▲연구중심병원 강화 등을 내세웠다. 김영태 병원장은 지난해를 돌아보며 “‘세계 최고... 디지털 헬스케어 기술에 대해 이화성 의료원장은 “빅<b>데이터</b> 기반 환자 맞춤형 헬스케어 서비스를 다양한... ,https://www.dailymedi.com/news/news_view.php?wr_id=906801,https://www.dailymedi.com/news/news_view.php?wr_id=906801
836,2024-01-02 14:47:00,차순도 한국보건산업진흥원장 “대규모 첨단바이오 R&amp;D사업 성공적 안착 총력...,"빅<b>데이터</b> 구축 사업', 보건의료 난제해결을 위한 임무지향형 R&amp;D 지원시스템인 '한국형 ARPA-H 프로젝트' 등 첨단바이오R&amp;D 글로벌 협력연구와 의사<b>과학자</b> 공동연구를 주도할 '보스턴-코리아 프로젝트' 등 R&amp;D사업의 성공적... ",https://www.etnews.com/20240102000216,https://n.news.naver.com/mnews/article/030/0003170162?sid=105
837,2024-01-02 14:26:00,"윤동섭 연세의료원장 “국내 최초 중입자 치료, 로봇 수술 4만례” [신년사]",이어 “연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 이어 “용인 세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,https://www.etoday.co.kr/news/view/2317251,https://www.etoday.co.kr/news/view/2317251
838,2024-01-02 14:26:00,빅5 병원의 갑진년 키워드 '미래·인재·협력'… 글로벌 톱티어 목표,의사<b>과학자</b>를 육성하는데 힘쓸 것&quot;이라고 밝혔다. 세계 최고 수준의 연구중심병원으로 도약하기 위해... 빅<b>데이터</b>·AI 연구 플랫폼의 임상 활용을 확대해 진단 및 치료 성과를 거두겠다&quot;고 말했다. 윤승규 서울성모병원장은... ,https://biz.newdaily.co.kr/site/data/html/2024/01/02/2024010200198.html,https://biz.newdaily.co.kr/site/data/html/2024/01/02/2024010200198.html
839,2024-01-02 13:04:00,"[뉴공 아카이브] 최배근 교수(경제), 김준형 외교광장 이사장(외교), 정봉주 ...","작년은 우리가 이제 <b>데이터</b>가 있잖아요, 이제. 아, 이렇게 쭉 해왔으니까 올해는 이렇게 쭉 이어질 거 같다.... 답이 없다고.김어준 : 자기 연구실에 있던 젊은 <b>과학자</b>들이고, 그 친구들이 사실 프로젝트를 하는 거 아닙니까... ",http://www.ddanzi.com/792756265,http://www.ddanzi.com/792756265
840,2024-01-02 13:01:00,[신년특집-AI 3.0 시대④]오픈AI 사태로 본 윤리 논쟁…'착한 AI' 화두,오픈AI 공동 창업자인 슈츠케바는 '딥러닝의 창시자' 'AI 대부'로 불리는 영국 컴퓨터 <b>과학자</b> 제프리 힌튼의... 다른 <b>데이터</b>를 함께 학습하고 사고하는 '멀티모달 AI'를 개발하고 다양한 방식으로 활용하고 있다. 나아가... ,http://www.newsis.com/view/?id=NISX20231231_0002576791&cID=10406&pID=13100,https://n.news.naver.com/mnews/article/003/0012297316?sid=105
841,2024-01-02 12:10:00,강도형 해수장관 &quot;현장 필요 정책 속도감 있게 추진…불합리한 규제 혁파&quot;,"현재까지 우리 바다와 수산물이 안전하다는 것은 과학이 증명하고 있으며, <b>과학자</b> 출신인 제가 보장해 드릴 수 있습니다. 앞으로 안전관리 체계를 더욱 강화하면서, 객관적·과학적 <b>데이터</b>를 통해 국민들께 안전한 바다와... ",https://www.news1.kr/articles/5277983,https://n.news.naver.com/mnews/article/421/0007266528?sid=101
842,2024-01-02 11:35:00,"“AI는 전혀 다른 혁명, 파괴적 혁신·융합 경험할 것…AI기술 권력화 현상, ...","▶AI 시스템에 개발에는 AI 기술 개발을 위한 인재 풀, <b>데이터</b> 수집 및 인공지능 학습을 위한 인프라가... -AI는 의사<b>과학자</b> 양성을 위한 과학기술의학전문대학원 설립과 뉴욕캠퍼스 설립 등에도 큰 관련이 있는 것 같다.... ",http://news.heraldcorp.com/view.php?ud=20240102000442,https://n.news.naver.com/mnews/article/016/0002246396?sid=105
843,2024-01-02 11:26:00,"오픈AI, 생성형 AI 사업 다각화…&quot;저작권 문제 걸림돌&quot;","기업 외부에서 활동하는 AI 연구원을 비롯한 컴퓨터 <b>과학자</b>, 국가 안보 전문가, 정책 전문가들이 안전... 경희대 이경전 경영대학·빅<b>데이터</b>응용학과 교수도 지난해 기자와 통화에서 동일한 의견을 밝혔다. 이경전... ",https://zdnet.co.kr/view/?no=20240102092312,https://n.news.naver.com/mnews/article/092/0002316702?sid=105
844,2024-01-02 11:24:00,&quot;미래를 현실로 만드는 세브란스… 세계의료 패러다임 제시&quot;,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,http://www.bokuennews.com/news/article.html?no=238591,http://www.bokuennews.com/news/article.html?no=238591
845,2024-01-02 11:02:00,"[신년사] 차순도 진흥원장, &quot;바이오헬스 혁신 적극 지원&quot;","정밀의료 실현의 초석이 될 '국가 통합 바이오 빅<b>데이터</b> 구축 사업', 보건의료 난제 해결을 위한 임무지향형 R&amp;D 지원시스템인 '한국형 ARPA-H 프로젝트' 등 첨단바이오 R&amp;D 글로벌 협력 연구와 의사<b>과학자</b> 공동연구를... ",http://www.medicopharma.co.kr/news/articleView.html?idxno=61504,http://www.medicopharma.co.kr/news/articleView.html?idxno=61504
846,2024-01-02 11:00:00,지역 연구소·대학·기업 '삼위일체'…獨 전국서 이공계 인재육성,다른 연구시설에선 뮌헨공대 학생이 MPIPP 소속 교수와 연구 <b>데이터</b> 관련 대화를 이어갔다. 독일의 이공계... 유 책임연구원은 &quot;독일에선 <b>과학자</b>들의 생각을 테크니션에게 말하면 그들처럼 아주 숙련된 자격을 가진... ,http://news.mt.co.kr/mtview.php?no=2023122113001715487,https://n.news.naver.com/mnews/article/008/0004980772?sid=105
847,2024-01-02 11:00:00,2024 한국보건산업진흥원 신년사,"정밀의료 실현의 초석이 될 '국가 통합 바이오 빅<b>데이터</b> 구축 사업', 보건의료 난제해결을 위한 임무지향형 R&amp;D 지원시스템인 '한국형 ARPA-H 프로젝트' 등, 첨단바이오R&amp;D 글로벌 협력연구와 의사<b>과학자</b> 공동연구를... ",http://www.kmedinfo.co.kr/news/articleView.html?idxno=82288,http://www.kmedinfo.co.kr/news/articleView.html?idxno=82288
848,2024-01-02 10:56:00,윤동섭 연세의료원장 신년사 &quot;세계 의료 패러다임 제시하는 기관으로 성장&quot;,의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를 육성하고 있으며... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,https://view.asiae.co.kr/article/2024010210564209935,https://n.news.naver.com/mnews/article/277/0005361719?sid=101
849,2024-01-02 10:36:00,[신년사]연세대학교 의료원장,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,https://www.pharmnews.com/news/articleView.html?idxno=237429,https://www.pharmnews.com/news/articleView.html?idxno=237429
850,2024-01-02 10:28:00,[조간브리핑]AI가 주인공 된 세상,AI학습에 사용된 <b>데이터</b>에 대한 콘텐트 공급자들의 '권리 찾기'가 본격화하고 있다. [매일경제]네이버 인간... 첨단 스텔스 폭격기 개발과 목성 탐사선 갈릴레오 프로젝트를 이끈 미국항공우주국(NASA) 수석 <b>과학자</b>였다.,http://www.hellodd.com/news/articleView.html?idxno=102972,http://www.hellodd.com/news/articleView.html?idxno=102972
851,2024-01-02 10:24:00,차순도 보건산업진흥원장 &quot;바이오헬스 산업 혁신 위해 물심양면 지원 약속&quot; [...,"정밀의료 실현의 초석이 될 '국가 통합 바이오 빅<b>데이터</b> 구축 사업', 보건의료 난제해결을 위한 임무지향형 R&amp;D 지원시스템인 '한국형 ARPA-H 프로젝트' 등, 첨단바이오R&amp;D 글로벌 협력연구와 의사<b>과학자</b> 공동연구를... ",https://it.chosun.com/news/articleView.html?idxno=2023092107506,https://it.chosun.com/news/articleView.html?idxno=2023092107506
852,2024-01-02 10:15:00,[신년사] 차순도 보건산업진흥원장 &quot;R&amp;D 역량 강화해 혁신 생태계 조성&quot;,"차 원장은 &quot;정밀의료 실현의 초석이 될 '국가 통합 바이오 빅<b>데이터</b> 구축 사업', 보건의료 난제해결을 위한 임무지향형 R&amp;D 지원시스템인 '한국형 ARPA-H 프로젝트' 등, 첨단바이오R&amp;D 글로벌 협력연구와 의사<b>과학자</b>... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=2074457,http://www.enewstoday.co.kr/news/articleView.html?idxno=2074457
853,2024-01-02 10:12:00,[신년사] 미래를 현실로 만드는 세브란스,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,http://www.yakup.com/news/index.html?mode=view&cat=13&nid=289056,http://www.yakup.com/news/index.html?mode=view&cat=13&nid=289056
854,2024-01-02 10:07:00,[신년사] 윤동섭 의료원장 “미래를 현실로 만드는 세브란스로 도약”,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,https://www.sportsworldi.com/newsView/20240102503117,https://n.news.naver.com/mnews/article/396/0000663914?sid=103
855,2024-01-02 10:06:00,"카오스재단, 제31회 과학콘서트 '서울대 자연과학 공개강연' 성료","강연은 총 네 세션으로 진행됐으며, 첫 번째 세션은 통계학과 박건웅 교수가 '세상을 바꾼 <b>데이터</b>와... 온라인으로는 유튜브 채널 '카오스 사이언스'를 통해 기초과학의 중요성을 알리고 <b>과학자</b> 인터뷰, 실험실 및 연구실... ",http://www.issuenbiz.com/news/articleView.html?idxno=35605,http://www.issuenbiz.com/news/articleView.html?idxno=35605
856,2024-01-02 10:00:00,[신년사] 차순도 보건산업진흥원장 &quot;바이오 산업 진흥과 수출 확대 적극 지원...,"빅<b>데이터</b> 구축 사업', 보건의료 난제해결을 위한 임무지향형 R&amp;D 지원시스템인 '한국형 ARPA-H 프로젝트' 등, 첨단바이오R&amp;D 글로벌 협력연구와 의사<b>과학자</b> 공동연구를 주도할 '보스턴-코리아 프로젝트' 등 2024년부터... ",https://www.sedaily.com/NewsView/2D3XF9MMDX,https://n.news.naver.com/mnews/article/011/0004281483?sid=102
857,2024-01-02 09:54:00,"윤동섭 원장 &quot;새해 연세의료원 139주년, 세계 의료 패러다임 제시”","의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족, 의생명과학 및 바이오산업 리더를 육성하고 있다”고... 또 “용인세브란스병원은 디지털 기술을 적극 도입하는 모델 병원으로 코리아빅<b>데이터</b>어워드, 대한민국... ",https://zdnet.co.kr/view/?no=20240102095310,https://n.news.naver.com/mnews/article/092/0002316649?sid=105
858,2024-01-02 09:48:00,[신년사] 윤동섭 연세대학교 의무부총장 겸 의료원장 &quot;난치 질환 정복...미래...,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,http://www.paxetv.com/news/articleView.html?idxno=193343,http://www.paxetv.com/news/articleView.html?idxno=193343
859,2024-01-02 09:42:00,“보건산업의 바이오헬스 혁신 위한 사업 추진”,"정밀의료 실현의 초석이 될 '국가 통합 바이오 빅<b>데이터</b> 구축 사업', 보건의료 난제해결을 위한 임무지향형 R&amp;D 지원시스템인 '한국형 ARPA-H 프로젝트' 등, 첨단바이오R&amp;D 글로벌 협력연구와 의사<b>과학자</b> 공동연구를... ",https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=56206,https://www.akomnews.com/bbs/board.php?bo_table=news&wr_id=56206
860,2024-01-02 09:34:00,윤동섭 연세대 의료원장 &quot;미래를 현실로 만드는 세브란스가 될 것&quot;,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,http://www.whosaeng.com/149226,http://www.whosaeng.com/149226
861,2024-01-02 09:34:00,[2024 신년사] 윤동섭 연세의료원장 &quot;남들이 가지 않는 길을 가장 먼저 가야 ...,이 밖에도 연세 의사<b>과학자</b>(Physician-Scientist) 양성사업단을 발족해 의생명과학 및 바이오산업 리더를... 용인세브란스병원은 디지털 기술을 적극적으로 도입하는 모델 병원으로 자리 잡아 코리아빅<b>데이터</b>어워드... ,https://www.thekpm.com/news/articleView.html?idxno=186082,https://www.thekpm.com/news/articleView.html?idxno=186082
