cnt,pdate,title,description,org_link,link
567,2024-02-13 16:36:00,"두부, 경주시에 장애양육코칭 서비스 '두부홈즈' 지원",<b>인공지능</b>(AI) 기업 두부(dubu)가 최근 경주시장애인가족지원센터는 저연령층 자폐성 장애 아동을 키우는 6명의... 두부홈즈는 치료 전문 코치와 부모를 일대일로 매칭해 아이 행동에 대한 <b>전문가</b>의 피드백과 일상에 바로... ,https://www.fortunekorea.co.kr/news/articleView.html?idxno=34479,https://www.fortunekorea.co.kr/news/articleView.html?idxno=34479
568,2024-02-13 16:33:00,"[전남일보]광주TP, 'AI 기반 광주 반도체산업 활성화' 세미나 개최","광주<b>인공지능</b>융합사업단 김형수 센터장 등 <b>전문가</b> 20여명이 참석했다. 세미나는 국가 AI데이터센터 현장방문, 광주<b>인공지능</b>산업 추진현황·반도체단지 추진현황 발표 등으로 진행됐다. 국가AI데이터센터 현장을 확인한... ",http://www.jnilbo.com/72754132191,http://www.jnilbo.com/72754132191
569,2024-02-13 16:28:00,&quot;광주는 AI 반도체 패키징 산업육성 최적지&quot;,"반도체·AI·에너지<b>전문가</b>들과 세미나를 개최한 가운데 참석자들은 지난해 정부가 반도체특화단지를... 국가AI데이터센터 현장방문, 광주 <b>인공지능</b>산업·반도체단지 추진 현황 발표 등으로 진행됐다. 참석자들은 &quot;광주... ",http://www.mdilbo.com/detail/DDAuq0/712633,http://www.mdilbo.com/detail/DDAuq0/712633
570,2024-02-13 16:26:00,"연세대학교 미래교육원, 비전공자를 위한 '제2기 빅데이터 <b>전문가</b> 과정' 수강...","연세대학교 미래교육원은 ‘제2기 빅데이터 <b>전문가</b> 과정’ 수강생을 모집한다고 13일 밝혔다. 빅데이터와 <b>인공지능</b> 시대가 도래하면서 데이터 분석은 모든 직장인의 고민거리인 동시에 필수적인 과제가 됐고, 이제는... ",http://www.datanews.co.kr/news/article.html?no=131388,http://www.datanews.co.kr/news/article.html?no=131388
571,2024-02-13 16:24:00,&quot;세뱃돈으로 이 주식 사주세요&quot;...<b>전문가</b> 추천 美 유망종목은,주식 <b>전문가</b>들은 유망한 해외주식을 추천한다. <b>인공지능</b>(AI) 관련 빅테크들이 많은 추천을 받았지만 당장은 주목받지 못한 종목들 장기적으로는 투자할 만하다는 조언이다. ■&quot;AI는 테마가 아니라 추세&quot; 파이낸셜뉴스가... ,http://www.fnnews.com/news/202402131413025305,https://n.news.naver.com/mnews/article/014/0005141549?sid=101
572,2024-02-13 16:16:00,바이오헬스도 '사업 다각화' 전략…'수익 창출·리스크 분산' 효과,이번 협약은 '비전프로 딥러닝 및 LMM을 활용한 <b>인공지능</b> 기반의 영상분석 시스템'에 대한 협력사업 확장을... 벳플은 동아제약의 수의사들과 <b>전문가</b>가 직접 개발에 참여한 반려동물 맞춤 영양제로 강아지와 고양이를... ,https://www.newsway.co.kr/news/view?ud=2024021316125775730,https://www.newsway.co.kr/news/view?ud=2024021316125775730
573,2024-02-13 16:14:00,"광주TP, AI 기반 반도체산업 활성화 세미나","광주<b>인공지능</b>융합사업단 김형수 센터장 등 <b>전문가</b> 20여 명이 참석한 가운데 실시했다. 국가 AI데이터센터 현장방문, 광주<b>인공지능</b>산업 추진현황·반도체단지 추진현황 발표 등이 진행됐으며 관계자들은 현장을 확인한... ",http://www.jndn.com/article.php?aid=1707808292379674004,http://www.jndn.com/article.php?aid=1707808292379674004
574,2024-02-13 16:10:00,"[증권소식] AI 대장주 엔비디아, 미 증시서 장중 시총 3위/미래에셋증권, DC·...",◆ '<b>인공지능</b>(AI) 대장주'로 꼽히는 엔비디아가 12일(현지시간) 미국 증시에서 장 중 한때 시가총액 3위까지... 연금 <b>전문가</b>가 강사로 나서 연금 관련 제도에서 상품에 이르는 상세한 내용을 담은 '연금교습소' 등 다양한... ,https://www.asiatime.co.kr/article/20240213500298,https://www.asiatime.co.kr/article/20240213500298
575,2024-02-13 16:09:00,&quot;내 스윙 단점 딱 들켰네요&quot;… 골퍼들 'AI코칭'에 홀릭,화두는 <b>인공지능</b>(AI)이다. AI가 산업의 경계를 넘어 일상과 기기 전반에 전면적으로 확산해 자리 잡는다는... 이번 PGA쇼에는 89개 국가와 미국 50개 주에서 3만1000명 이상의 골프업계 <b>전문가</b>가 방문했다. 또 새롭게... ,https://www.mk.co.kr/article/10941660,https://n.news.naver.com/mnews/article/009/0005257843?sid=101
576,2024-02-13 16:07:00,딥페이크로 부활한 수하르토…인도네시아 대선 3파전,이 영상은 수하르토의 얼굴과 목소리를 복제해 만든 <b>인공지능</b>(AI) 생성 딥페이크 영상이었던 것이다. 이... <b>전문가</b>는 &quot;이 동영상의 파급력은 수하르토가 인도네시아에서 얼마나 중요한 인물이었는지 알려준다”며... ,http://www.newsis.com/view/?id=NISX20240213_0002624852&cID=10101&pID=10100,https://n.news.naver.com/mnews/article/003/0012370690?sid=104
577,2024-02-13 16:00:00,더욱 세분화되는 ETF 테마···메가히트 상품 나올까,예컨대 HBM(고대역폭 메모리)과 온디바이스 AI(<b>인공지능</b>) 테마가 증시를 주도했던 지난해 하반기의 경우... 한 투자업계 <b>전문가</b>는 &quot;ETF가 투자하는 영역이 좁아질수록 변동성은 커질 수밖에 없다. 더구나 증시 주도... ,https://www.sisajournal-e.com/news/articleView.html?idxno=400320,https://www.sisajournal-e.com/news/articleView.html?idxno=400320
578,2024-02-13 16:00:00,"가덕도신공항 부지조성, 도로ㆍ철도 연내 발주…북항 2단계 재개발 착수","정부는 또 부산시의 숙원 사업인 철도 지하화는 부산을 잘 아는 <b>전문가</b>와 함께 구체적인 개발 여력을 포함해... 로봇, <b>인공지능</b>과 같은 첨단산업의 거점으로 조성한다. 이를 위해 세제 감면, 금융 지원, 창업기업 및... ",https://www.etoday.co.kr/news/view/2330329,https://www.etoday.co.kr/news/view/2330329
579,2024-02-13 15:58:00,"[재계는 지금] LGU+, 스포키 핸드볼 리그 생중계 실시 外","◆ 영화 감상을 위한 최고의 선택은 'LG 올레드 TV' LG전자는 자사 올레드(OLED) TV가 영상 <b>전문가</b>, 글로벌... ◆ SKT, 엑스칼리버 호주 내 유통 계약 체결 SK텔레콤이 <b>인공지능</b>(AI) 보조 솔루션 엑스칼리버(X Caliber)의... ",https://dealsite.co.kr/articles/117984,https://dealsite.co.kr/articles/117984
580,2024-02-13 15:54:00,"갤럭시S23, 3월에 S24의 '핵심기능' 얻는다","美 삼성전문 소식통인 샘모바일은 현지시간 2월 12일, 갤럭시S23이 다음달에 삼성 원UI 6.1 사용자경험 업데이트와 <b>인공지능</b> 갤럭시AI 기능을 받을 수 있다고 전망했다. 그는 유출<b>전문가</b> 베넷 버너(@BennettBuhner)의 말을... ",http://www.betanews.net:8080/article/1459296.html,http://www.betanews.net:8080/article/1459296.html
581,2024-02-13 15:52:00,"[도쿄환시] 달러-엔, 주가 연동해 상승…美 물가 대기","주요 주가지수인 닛케이225 지수가 <b>인공지능</b>(AI) 관련주 주도로 장중 2.7% 급등해 37,000선을 돌파했다.... 월스트리트저널(WSJ)이 집계한 <b>전문가</b> 예상치에 따르면 1월 CPI는 전년 대비 2.9% 오를 것으로 전망됐다. 이는... ",https://news.einfomax.co.kr/news/articleView.html?idxno=4298321,https://news.einfomax.co.kr/news/articleView.html?idxno=4298321
582,2024-02-13 15:52:00,유니콘 꿈꾼다면 대구 C-Lab 주목…지난 10년간 눈에 띄는 성장세 돋보여,대구에 본사를 둔 <b>인공지능</b> 기반 영상 촬영 시스템 ‘피보(Pivo)’를 개발한 대구 C-Lab 5기 출신... 총 15개 사로 선정 기업에는 △사업화지원금 최대 4천만 원 △스타트업 사무공간 △삼성전자 <b>전문가</b> 멘토링 △기업... ,http://www.idaegu.com/newsView/idg202402130052,http://www.idaegu.com/newsView/idg202402130052
583,2024-02-13 15:48:00,"'온디바이스 AI 르네상스'...반도체·빅테크기업, 온디바이스 AI로 모인다",생성형 <b>인공지능</b>(AI) 챗GPT 창시자 샘 올트먼 오픈AI 최고경영자(CEO)가 최대 7조 달러(약 9300조원)를 투자해... 업계 관계자들과 <b>전문가</b>들이 AI를 차세대 먹거리로 꼽는 이유는 그 활용성에 있다. AI를 기반으로 모든... ,https://www.newsquest.co.kr/news/articleView.html?idxno=218125,https://www.newsquest.co.kr/news/articleView.html?idxno=218125
584,2024-02-13 15:46:00,"가덕도신공항, 물류중심 공항으로 발전…센텀2지구 도심융합특구 지정","해운대구 센텀2지구도 도심융합특구로 지정해 미래 모빌리티·로봇·<b>인공지능</b>(AI) 등 첨단산업의 거점으로... 정부는 앞으로도 부산을 포함한 권역별 협의기구를 구성해 지자체, <b>전문가</b>와 함께 지하화를 위한 협력 기반을... ",https://www.asiatoday.co.kr/view.php?key=20240213010005840,https://www.asiatoday.co.kr/view.php?key=20240213010005840
585,2024-02-13 15:44:00,5G 역성장·LTE 갈아타기 '이중고'...이통3사 AI로 반전 모색,이에 이통 3사는 올해부터 기업과 개인간 거래(B2C) 통신 시장을 대신할 기업간 거래(B2B) 통신 <b>인공지능</b>... 김영섭 대표 참석 여부가 정해지지 않은 KT도 오승필 기술혁신부문장(CTO) 등 AI 기술 <b>전문가</b>를 기조연설... ,https://www.ajunews.com/view/20240213143708119,https://www.ajunews.com/view/20240213143708119
586,2024-02-13 15:43:00,바이탈링으로 24시간 건강체크 가능해졌다,"의료진과 IT <b>전문가</b>들이 공동 창업한 이메디헬스케어는 올해 초 수면, 스트레스, 피부온도, 심박수, 호흡수... 이언 교수는 대한노인신경외과학회 회장을 역임했으며 국내 <b>인공지능</b> 왓슨을 국내 첫 도입하는 등 의료계... ",http://www.fnnews.com/news/202402131541171041,https://n.news.naver.com/mnews/article/014/0005141517?sid=103
587,2024-02-13 15:38:00,"‘AI발’ 일자리 역습…美 빅테크, 올해 3만4000명 해고",그러나 올해 감원 조치는 계절적 요인보다는 전략적인 측면이 강하다고 <b>전문가</b>들은 분석했다. 실제 이번 IT 해고 규모는 지난해 3월 이후 최고 수준이다. FT는 빅테크 기업이 생성형 AI 같은 <b>인공지능</b> 분야로 자원을... ,https://www.mk.co.kr/article/10941618,https://n.news.naver.com/mnews/article/024/0000087442?sid=101
588,2024-02-13 15:30:00,테슬라가 아직도 매그니피센트 7?…&quot;미 증시 리더십 변화 진행 중&quot;,블룸버그의 대니 리는 <b>인공지능</b>(AI) 반도체 대장주 엔비디아가 이날 장중 한때 시총 3위에 오르는 등 AI... 일부 <b>전문가</b>들은 뉴욕 증시 주요 지수가 5000선을 돌파한 이후 조정 압력을 받을 수 있다는 의견도 내놨다.... ,https://www.asiatoday.co.kr/view.php?key=20240213010005805,https://www.asiatoday.co.kr/view.php?key=20240213010005805
589,2024-02-13 15:30:00,바라바이오 2024 춘계 바라바이오 포럼 개최,"포럼에서는 <b>인공지능</b>(AI)<b>전문가</b>들이 모여, 암 및 만성대사질횐에 대한 AI 기반 디지털 헬스케어 분야 전망에 대한 방향을 모색한 바 있다. 이번 춘계 포럼은 <b>인공지능</b>(AI)<b>전문가</b> 및 의료계가 모여 AI 기반 CD96 항체 항암제... ",http://www.whosaeng.com/150081,http://www.whosaeng.com/150081
590,2024-02-13 15:24:00,‘AI의 공습’ 사무직 일자리 위협 시작…“어떤 산업도 예외 없어”,"지금, <b>인공지능</b>(AI)이 화이트칼라 일자리를 본격적으로 위협하기 시작했다. 새해 들어 IT 업계를 포함해... 한편 일상 업무에서 생성형 AI를 사용하는 <b>전문가</b> 수도 급증하고 있다. 글로벌 매니지먼트 컨설팅업체... ",https://www.etoday.co.kr/news/view/2330458,https://www.etoday.co.kr/news/view/2330458
591,2024-02-13 15:24:00,“영화는 LG 올레드 TV로 ”…해외서 호평 쏟아진 LG전자,오혜원 LG전자 HE브랜드커뮤니케이션 담당은 “LG 올레드 TV는 전용 <b>인공지능</b>(AI) 화질·음질 칩을 바탕으로 <b>전문가</b>들에게 인정받고 있다”며 “영화 애호가들에게 차원이 다른 시청 경험을 선사할 것”이라고 말했다.,https://www.mk.co.kr/article/10941597,https://n.news.naver.com/mnews/article/009/0005257795?sid=101
592,2024-02-13 15:22:00,[오전 주요 국제금융뉴스] (13일),"대부분의 <b>전문가</b>들은 CPI가 최근의 물가 둔화 추세를 이어갈 것으로 예상하고 있다. 월스트리트저널... 그는 <b>인공지능</b>(AI)은 실재하지만, 닷컴버블 당시의 인터넷 역시 마찬가지였으며, 당시 주식시장을... ",https://news.einfomax.co.kr/news/articleView.html?idxno=4298316,https://news.einfomax.co.kr/news/articleView.html?idxno=4298316
593,2024-02-13 15:22:00,"대구창경, 삼성전자 노하우 담은 C-Lab 16기 참여 기업 오는 23일까지 모집","선정기업에는 사업화지원금 최대 4천만원을 비롯해, 스타트업 사무공간, 삼성전자 <b>전문가</b> 멘토링, 기업... 대구 C-Lab 5기 ㈜쓰리아이는 대구에 본사를 둔 <b>인공지능</b> 기반 영상 촬영 시스템 '피보(Pivo)'를 개발하는... ",https://www.imaeil.com/page/view/2024021315205379387,https://n.news.naver.com/mnews/article/088/0000861977?sid=101
594,2024-02-13 15:20:00,"영상 <b>전문가</b> &quot;'LG  올레드  TV', 영화 감상 최고의 TV&quot; 호평","오혜원 LG전자 HE(Home Entertainment) 브랜드커뮤니케이션담당은 &quot;LG 올레드 TV는 전용 <b>인공지능</b>(AI) 화질/음질 칩을 기반으로 영화감독, 컬러리스트 등 <b>전문가</b>들에게 인정 받고 있다&quot;며 &quot;전 세계 영화 애호가들에게... ",https://www.newsquest.co.kr/news/articleView.html?idxno=218126,https://www.newsquest.co.kr/news/articleView.html?idxno=218126
595,2024-02-13 15:19:00,"한국, 대전에 멀티미디어 부호화 국제표준화회의 유치","총회, 7년만에 국내 개최… 30여개 회원국 및 애플, 구글 등 글로벌 기업 <b>전문가</b> 참석 과학기술정보통신부... ISO/IEC JTC 1은 이미지와 영상의 압축·전송 기술을 포함한 멀티미디어 분야와 <b>인공지능</b>, 가상·증강현실... ",https://www.munhwa.com/news/view.html?no=2024021301039905098001,https://n.news.naver.com/mnews/article/021/0002621035?sid=105
596,2024-02-13 15:16:00,"바라바이오, 2024 춘계 바라바이오 포럼 개최",이번 춘계 포럼은 <b>인공지능</b>(AI)<b>전문가</b> 및 의료계가 모여 AI 기반 CD96 항체 항암제 개발 및 만성 대사성질환 디지털 헬스케어의 글로벌 전략에 대한 심도 있는 논의가 펼쳐졌다. 좌장은 강남세브란스병원 김창수 교수... ,http://www.bosa.co.kr/news/articleView.html?idxno=2216527,http://www.bosa.co.kr/news/articleView.html?idxno=2216527
597,2024-02-13 15:15:00,충북 미래먹거리 반도체산업 집중육성,최근 반도체산업 환경은 산업의 트랜드의 급변화와 생성형<b>인공지능</b>(AI)의 확산으로 <b>인공지능</b>반도체 시장... 반도체 <b>전문가</b> 포럼 등 다양한 사업을 내용으로 한다. 김진형 충북도 과학인재국장은 &quot;글로벌 경기침체... ,https://www.daejonilbo.com/news/articleView.html?idxno=2113303,https://n.news.naver.com/mnews/article/656/0000079535?sid=102
598,2024-02-13 15:02:00,"KT, 글로벌 AI 콘퍼런스 'Remarkable 2024' 참가","글로벌 <b>인공지능</b>(AI) 연구 기관 '캐나다 벡터 연구소'가 주최한 AI 콘퍼런스 'Remarkable 2024'에 참가했다고 13일 밝혔다. Remarkable 2024는 석학, 산업 종사자, 스타트업, 정부 관계자 등 AI <b>전문가</b>들이 각 분야의 AI 응용... ",http://www.m-i.kr/news/articleView.html?idxno=1092685,http://www.m-i.kr/news/articleView.html?idxno=1092685
599,2024-02-13 14:58:00,"국립군산대 <b>인공지능</b>융합전공, 독일 명문 아헨공대와 진로탐색학점제 프로그램...",현지 <b>전문가</b>와의 네트워킹을 통해 좋은 시간을 보냈다. 이러한 기회를 평소에 접하기 쉽지 않아 다른 학우들에게도 추천하고 싶다&quot;라고 말했다. <b>인공지능</b>융합전공 조한규 지도교수는 학생들이 다양한 경험을... ,https://www.pointdaily.co.kr/news/articleView.html?idxno=190356,https://www.pointdaily.co.kr/news/articleView.html?idxno=190356
600,2024-02-13 14:58:00,"“광주, AI 반도체 패키징 산업 육성 최적지”…광주테크노파크, 세미나 개최","김영집 광주테크노파크 원장은 이날 최기영 전 장관, 성경륭 위원장, 이병택 위원장, 김준하·임춘택 광주과학기술원(GIST) 교수, 김형수 광주<b>인공지능</b>융합사업단 센터장 등 <b>전문가</b> 20여 명이 참석한 가운데 국가... ",https://www.etnews.com/20240213000246,https://n.news.naver.com/mnews/article/030/0003180555?sid=102
601,2024-02-13 14:56:00,"광주테크노파크, 광주 반도체산업 활성화 위한 세미나","광주<b>인공지능</b>융합사업단 센터장 등 <b>전문가</b> 20여 명이 참석한 가운데 국가 AI데이터센터 현장방문, 광주<b>인공지능</b>산업 추진현황·반도체단지 추진현황 발표 등으로 진행됐다. 광주테크노파크, AI 기반 광주 반도체산업... ",http://www.namdonews.com/news/articleView.html?idxno=758454,http://www.namdonews.com/news/articleView.html?idxno=758454
602,2024-02-13 14:50:00,"세한대 K-디지털플랫폼, ‘디지털을 활용한 산업복지 트윈 트랜스포메이션’ ...",세한대학교 <b>인공지능</b>빅데이터학고 교수의 K-디지털 플랫폼과 지역산업복지 운영사례의 순으로 이루어졌다. K... 세미나가 <b>전문가</b>들과 참가자들 간의 소통과 상호 작용의 장으로 작용해 새로운 아이디어를 교환하고... ,http://www.beyondpost.co.kr/view.php?ud=2024021314483828996cf2d78c68_30,http://www.beyondpost.co.kr/view.php?ud=2024021314483828996cf2d78c68_30
603,2024-02-13 14:48:00,멀티미디어부호화 분야 국제표준화회의 국내 유치…내년 7월 열린다,"명의 <b>전문가</b>가 참석할 예정이다. 우리나라는 삼성전자, LG전자, SK텔레콤, 한국전자통신연구원 등 산·학... 특히, 이번 총회에서 우리나라는 <b>인공지능</b> 기반의 영상인식 정보를 효율적으로 압축해 데이터의 양을... ",http://www.it-b.co.kr/news/articleView.html?idxno=73674,http://www.it-b.co.kr/news/articleView.html?idxno=73674
604,2024-02-13 14:47:00,제47차 멀티미디어부호화 분야 국제표준화회의 대전 유치,"국제표준화회의는 이미지·영상의 압축·전송 기술을 포함한 멀티미디어 분야와 <b>인공지능</b>, 가상·증강 현실, 메타버스 등에 대한 표준화를 진행 중이다. 다수의 국내 기업과 <b>전문가</b>들도 이 회의에 참여해 활동하고... ",https://www.daejonilbo.com/news/articleView.html?idxno=2113339,https://n.news.naver.com/mnews/article/656/0000079515?sid=102
605,2024-02-13 14:46:00,[시평] 산업부문 디지털화 중요성,"4차 산업혁명을 이끄는 기술 혁신은 정보통신기술(ICT)의 발전에서 비롯되었는데, 특히 <b>인공지능</b>(AI)... 많은 <b>전문가</b>들이 폐열을 이용하면 에너지 효율이 향상되고, 비용 절감이 되며, 환경 보호에 기여할 수 있다는 것은... ",http://www.todayenergy.kr/news/articleView.html?idxno=268679,http://www.todayenergy.kr/news/articleView.html?idxno=268679
606,2024-02-13 14:38:00,"KT, 글로벌 AI 컨퍼런스 '리마커블 2024' 참가","주최한 <b>인공지능</b>(AI) 컨퍼런스 '리마커블(Remarkable) 2024'에 참가했다고 13일 밝혔다. 리마커블 2024는 석학, 산업 종사자, 스타트업, 정부 관계자 등 AI <b>전문가</b>들이 각 분야의 AI 응용 사례 및 전망과 관련한 토론을... ",http://www.smedaily.co.kr/news/articleView.html?idxno=281533,http://www.smedaily.co.kr/news/articleView.html?idxno=281533
607,2024-02-13 14:36:00,"한국, 제47차 멀티미디어부호화 국제표준화회의 유치","ISO/IEC JTC 1/SC 29는 이미지·영상의 압축·전송 기술을 포함한 멀티미디어 분야 및 <b>인공지능</b>, 가상·증강... 500명의 <b>전문가</b>가 참석할 예정이다. 한국은 삼성전자, LG전자, SK텔레콤, 한국전자통신연구원 등 산·학·연... ",https://www.newscj.com/news/articleView.html?idxno=3108437,https://www.newscj.com/news/articleView.html?idxno=3108437
608,2024-02-13 14:32:00,[더벨][포스코 차기 리더는]포스코그룹 본업 힘든 시기…장인화 내정자 방향성...,내부 출신이자 철강 <b>전문가</b>인 장인화 전 포스코 사장이 포스코그룹 회장 후보로 선정됐다. 포스코그룹이... 앞서 포스코 재임 시절 <b>인공지능</b> 신기술을 이용한 제철소 스마트팩토리 체계를 구축해 철강사업 경쟁력을... ,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202402081738014280102527,https://www.thebell.co.kr/free/content/ArticleView.asp?key=202402081738014280102527
609,2024-02-13 14:30:00,"LG 올레드TV, 영화감독·색상<b>전문가</b> 잇단 호평","LG전자는 자사의 LG 올레드 TV가 영화감독 등 영상 <b>전문가</b>와 영상 색보정을 하는 컬러리스트, 글로벌... 앞서 LG전자는 지난달 미국 라스베이거스에서 열린 가전·IT 전시회 ‘CES 2024’에서 전보다 향상된 <b>인공지능</b>(AI)... ",https://www.busan.com/view/busan/view.php?code=2024021314142898941,https://n.news.naver.com/mnews/article/082/0001255347?sid=101
610,2024-02-13 14:29:00,"네이버 뉴스혁신포럼, 본격 논의 시작…알고리즘·가짜뉴스 우선 대응","대신 <b>인공지능</b>(AI) 알고리즘으로 뉴스를 배치하고, 외부 <b>전문가</b>로 구성된 '뉴스 알고리즘 검토위원회'를 구성해 검증받고 있다. 정치권은 AI 알고리즘이 적용되는 뉴스탭의 'MY뉴스'에서 특정 언론사에 네이버 뉴스가... ",https://www.etnews.com/20240213000210,https://n.news.naver.com/mnews/article/030/0003180520?sid=101
611,2024-02-13 14:24:00,"&quot;광주는 AI 반도체 패키징 최적지, 특화단지 지정을”","광주<b>인공지능</b>융합사업단 김형수 센터장, 김영집 광주테크노파크 원장 등 <b>전문가</b> 20여 명이 참석했다. 이날 국가 AI데이터센터 현장방문, 광주<b>인공지능</b>산업 추진현황·반도체단지 추진현황 발표 등으로 진행됐다.... ",http://www.newsis.com/view/?id=NISX20240213_0002624783&cID=10809&pID=10800,https://n.news.naver.com/mnews/article/003/0012370246?sid=102
612,2024-02-13 14:22:00,"[산업 이모저모] 르노코리아, 발레오 출신 '레지스 브리뇽(Regis Brignon)' 영...","전기·전자 <b>전문가</b>인 레지스 브리뇽(Regis Brignon)을 2월부터 새로운 디렉터로 영입했다고 밝혔다.... 통해 <b>인공지능</b>과 디지털 트랜스포메이션부터 협업 혁신, 버추얼 트윈에 이르기까지 설계 및 제조에 관한 최신... ",https://www.greened.kr/news/articleView.html?idxno=311385,https://www.greened.kr/news/articleView.html?idxno=311385
613,2024-02-13 14:18:00,"<b>인공지능</b> 지식산업센터, 광주에 들어선다","특히 기업하기 좋은 입주공간을 마련하기 위해 설계 단계부터 AI기업 의견 청취, 사례조사, <b>인공지능</b>(AI) <b>전문가</b> 자문단 의견을 적극 반영한다. 또 <b>인공지능</b>(AI) 벤처기업의 비즈니스 활성화를 위해 인근에 건립하고... ",http://www.dailyimpact.co.kr/news/articleView.html?idxno=111175,http://www.dailyimpact.co.kr/news/articleView.html?idxno=111175
614,2024-02-13 14:16:00,"광주TP, 'AI기반 광주 반도체산업 활성화 위한 세미나' 개최","김영집 광주테크노파크 원장, 최기영 전 과학기술정보통신부 장관, 성경륭 초대 국가균형발전위원장, 이병택 광주광역시 지방시대위원장, 김준하‧임춘택 GIST 교수, 광주<b>인공지능</b>융합사업단 김형수 센터장 등 <b>전문가</b>... ",http://www.newsworker.co.kr/news/articleView.html?idxno=318957,http://www.newsworker.co.kr/news/articleView.html?idxno=318957
615,2024-02-13 14:16:00,"디지털 헬스케어·제약사, 사업 다각화로 성장 모멘텀 모색","산업용 <b>인공지능</b>(AI) 등 사업 스펙트럼을 확대하고 있어 눈길을 끈다. 라이프시맨틱스, 제약 바이오... 벳플은 동아제약의 수의사들과 <b>전문가</b>가 직접 개발에 참여한 반려동물 맞춤 영양제로 강아지와 고양이를 위한... ",https://www.rapportian.com/news/articleView.html?idxno=203467,https://www.rapportian.com/news/articleView.html?idxno=203467
616,2024-02-13 14:14:00,"LG전자 올레드 TV, 영상 <b>전문가</b>와 글로벌 매체 호평","영화감독, 컬러리스트 등 영상 <b>전문가</b>와 글로벌 매체로부터 호평을 받고 있는 LG 올레드 TV. (사진=LG전자)... <b>인공지능</b> 음향 기술은 2채널 음원을 이제 가상의 11.1.2채널까지 변환해 풍성한 음향을 구현한다. 오혜원... ",http://www.greenpostkorea.co.kr/news/articleView.html?idxno=215613,http://www.greenpostkorea.co.kr/news/articleView.html?idxno=215613
617,2024-02-13 14:10:00,"김진형 KAIST 명예교수 &quot;생성형 AI는 창조의 도구, 미성숙한 AI 현장배치 말아...",com 제1회 AI리더스 포럼 [IAAE제공]  IAAE 국제<b>인공지능</b>윤리협회가 지난 1일 서울 서초구 라이프비즈니스센터에서 '제 1회 AI 리더스 포럼'을 개최했다. 이 자리에는 국내 AI <b>전문가</b>들과 시민들이 참석해 AI의 미래와... ,https://www.ajunews.com/view/20240213140506073,https://www.ajunews.com/view/20240213140506073
618,2024-02-13 14:08:00,충북도 미래먹거리 반도체산업 집중육성,최근 반도체산업 환경은 산업의 트랜드의 급변화와 생성형<b>인공지능</b>(AI)의 확산으로 <b>인공지능</b>반도체 시장... 반도체 <b>전문가</b> 포럼 등 다양한 사업을 내용으로 한다. 김진형 도 과학인재국장은 &quot;글로벌 경기침체 속에서도... ,https://www.ggilbo.com/news/articleView.html?idxno=1014912,https://www.ggilbo.com/news/articleView.html?idxno=1014912
619,2024-02-13 14:08:00,"콘진원, '뉴콘텐츠아카데미 프로젝트 쇼케이스' 개최","<b>전문가</b> 평가 및 프로젝트를 직접 체험한 참관객 투표를 통해 분야별 우수 프로젝트를 선정한다.... 쇼케이스는 음악, 전시, 체험형, 영상 분야 총 24개 팀이 참여해 다양한 인터랙티브 콘텐츠, <b>인공지능</b>(AI) 기술을 활용한... ",https://www.s-journal.co.kr/news/articleView.html?idxno=20155,https://www.s-journal.co.kr/news/articleView.html?idxno=20155
620,2024-02-13 14:02:00,영상·색상<b>전문가</b>들 'LG 올레드TV' 잇단 호평...&quot;압도적 화질로 표현력 탁월&quot;,[사진 LG전자] LG전자 올레드 TV가 영화감독과 컬러리스트 등 영상 <b>전문가</b> 및 글로벌 매체로부터 영화... 제품에 탑재된 알파11 프로세서는 4배 강력해진 <b>인공지능</b>(AI) 성능을 기반으로 그래픽 성능과 프로세싱 속도가... ,https://www.nbntv.kr/news/articleView.html?idxno=87272,https://www.nbntv.kr/news/articleView.html?idxno=87272
621,2024-02-13 14:00:00,"韓, 내년 멀티미디어부호화 분야 국제표준화회의 유치","ISO/IEC JTC 1/SC 29는 이미지·영상의 압축·전송 기술을 포함한 멀티미디어 분야 및 <b>인공지능</b>, 가상·증강 현실, 메타버스 등에 대한 표준화를 진행한다. 다수의 국내 기업과 <b>전문가</b>들이 활동 중이다. 제47차 JTC 1/SC 29... ",http://www.enewstoday.co.kr/news/articleView.html?idxno=2089365,http://www.enewstoday.co.kr/news/articleView.html?idxno=2089365
622,2024-02-13 14:00:00,"국립군산대 학생들, 독일 방문 진로탐색학점제 프로그램 수행",새로운 분야를 탐험하고 현지 <b>전문가</b>와의 네트워킹을 통해 좋은 시간을 보냈다. 이러한 기회를 평소에 접하기 쉽지 않아 다른 학우들에게도 추천하고 싶다&quot;고 말했다. <b>인공지능</b>융합전공 조한규 지도교수는... ,http://www.jeonmin.co.kr/news/articleView.html?idxno=391917,http://www.jeonmin.co.kr/news/articleView.html?idxno=391917
623,2024-02-13 13:59:00,&quot;손가락에 끼면 24시간 건강 관리&quot;…이메디헬스케어 '바이탈링' 출시,그 안에 첨단 바이오센서를 넣어 생체신호를 측정하고 <b>인공지능</b>(AI)으로 분석한다. 가족·상담사·<b>전문가</b>가 바이탈링 착용자의 건강 상태를 원격 모니터링할 수도 있다. 특히 수면 상태를 분석할 수 있다는 점도 최근... ,http://news.mt.co.kr/mtview.php?no=2024021313495483260,https://n.news.naver.com/mnews/article/008/0004997919?sid=103
